timestamp,layout.data_offset,data
1742665608653299586,0,"array('i', [62646, 39022])"
1742665608703311086,0,"array('i', [62250, 39390])"
1742665608753189179,0,"array('i', [61853, 39759])"
1742665608803333160,0,"array('i', [61455, 40128])"
1742665608843344456,0,"array('i', [61058, 40497])"
1742665608893378456,0,"array('i', [60662, 40866])"
1742665608943336623,0,"array('i', [60266, 41236])"
1742665608993328753,0,"array('i', [59870, 41606])"
1742665609043238716,0,"array('i', [59475, 41975])"
1742665609093208845,0,"array('i', [59080, 42345])"
1742665609143235271,0,"array('i', [58685, 42714])"
1742665609193157715,0,"array('i', [58290, 43084])"
1742665609243639253,0,"array('i', [57894, 43454])"
1742665609293170752,0,"array('i', [57498, 43823])"
1742665609343188289,0,"array('i', [57102, 44192])"
1742665609393224030,0,"array('i', [56706, 44562])"
1742665609443239660,0,"array('i', [56310, 44932])"
1742665609493259549,0,"array('i', [55913, 45302])"
1742665609543238975,0,"array('i', [55516, 45671])"
1742665609593308252,0,"array('i', [55121, 46039])"
1742665609643230012,0,"array('i', [54724, 46409])"
1742665609683307512,0,"array('i', [54328, 46779])"
1742665609733185567,0,"array('i', [53932, 47148])"
1742665609783297771,0,"array('i', [53536, 47516])"
1742665609833542641,0,"array('i', [53140, 47885])"
1742665609883246493,0,"array('i', [52743, 48254])"
1742665609933207271,0,"array('i', [52346, 48624])"
1742665609983274159,0,"array('i', [51948, 48993])"
1742665610033669826,0,"array('i', [51551, 49362])"
1742665610083530789,0,"array('i', [51154, 49730])"
1742665610133696141,0,"array('i', [50756, 50098])"
1742665610183290104,0,"array('i', [50363, 50460])"
1742665610233137233,0,"array('i', [49978, 50814])"
1742665610283370844,0,"array('i', [49602, 51159])"
1742665610333165270,0,"array('i', [49238, 51491])"
1742665610383432881,0,"array('i', [48885, 51809])"
1742665610433206604,0,"array('i', [48578, 52136])"
1742665610483197067,0,"array('i', [48485, 52568])"
1742665610533217678,0,"array('i', [48464, 52963])"
1742665610573213455,0,"array('i', [48492, 53310])"
1742665610623175363,0,"array('i', [48548, 53621])"
1742665610673253029,0,"array('i', [48629, 53907])"
1742665610723206511,0,"array('i', [48728, 54171])"
1742665610773959844,0,"array('i', [48841, 54416])"
1742665610823244344,0,"array('i', [48972, 54642])"
1742665610873223992,0,"array('i', [49118, 54855])"
1742665610923314140,0,"array('i', [49276, 55059])"
1742665610973233196,0,"array('i', [49441, 55260])"
1742665611023308974,0,"array('i', [49611, 55460])"
1742665611073327529,0,"array('i', [49785, 55658])"
1742665611123149659,0,"array('i', [49960, 55853])"
1742665611173268585,0,"array('i', [50137, 56044])"
1742665611223203566,0,"array('i', [50314, 56231])"
1742665611273311436,0,"array('i', [50492, 56414])"
1742665611323218548,0,"array('i', [50670, 56595])"
1742665611373241122,0,"array('i', [50849, 56778])"
1742665611423287325,0,"array('i', [51031, 56962])"
1742665611463234362,0,"array('i', [51214, 57148])"
1742665611513273918,0,"array('i', [51397, 57334])"
1742665611563272436,0,"array('i', [51581, 57520])"
1742665611613184510,0,"array('i', [51765, 57704])"
1742665611663186307,0,"array('i', [51948, 57886])"
1742665611713241658,0,"array('i', [52130, 58067])"
1742665611763202955,0,"array('i', [52312, 58248])"
1742665611813284362,0,"array('i', [52493, 58429])"
1742665611863263177,0,"array('i', [52675, 58612])"
1742665611913182547,0,"array('i', [52857, 58797])"
